"BLD_DESC_RV_MODEL","cluster","emb_x","emb_y","BLD_AGE_GRP","DEMO_EDUCATION","GENERATION_GRP","DEMO_GENDER1","BLD_HOBBY1_GRP","DEMO_INCOME","BLD_LIFESTAGE","DEMO_LOCATION","DEMO_MARITAL","DEMO_EMPLOY","ADMARK_STATE","BLD_CHILDREN","DEMO_EMPTY_NESTER","C1_PL","FIN_PU_APR","FIN_PU_DOWN_PAY","FIN_PU_TRADE_IN","BLD_FIN_TOTAL_MONPAY","FIN_LE_LENGTH","FIN_PU_LENGTH","FIN_CREDIT","FIN_PRICE_UNEDITED","PR_MOST","C2S_MODEL_RESPONSE","SRC_TOP1","OL_MODEL_GRP","STATE_BUY_BEST","STATE_CONTINUE","STATE_FEEL_GOOD","STATE_REFER","STATE_PRESTIGE","STATE_EURO","STATE_AMER","STATE_ASIAN","STATE_SWITCH_FEAT","STATE_VALUES","PV_TAX_INS","PV_SPEND_LUXURY","PV_PRESTIGE","PV_QUALITY","PV_RESALE","PV_INEXP_MAINTAIN","PV_AVOID","PV_SURVIVE","PV_PAY_MORE","PV_BREAKDOWN","PV_VALUE","PV_SPEND","PV_LEASE","PV_PUTOFF","STATE_BALANCE","STATE_WAIT","STATE_ENJOY_PRESTIGE","STATE_FIRST_YR","STATE_NO_LOW_PRICE","STATE_AUDIO","STATE_MON_PAY","STATE_SHOP_MANY"
"Silverado 1500",5,-2.71912919486156,3.72332553269381,11,13,3,1,NA,16,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sierra 1500",5,0.878977195967871,1.74246414418059,9,13,2,1,9,27,5,4,1,16,11,0,1,1,5,NA,52000,300,NA,36,NA,62000,12,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,4,4,4,3,3,2,4,4,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA
"Sierra 1500",3,4.27769482163768,-9.82868181373125,10,14,3,1,NA,15,NA,NA,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sierra 1500",3,4.04389248315981,-8.96325854689267,10,15,3,1,NA,20,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sierra 1500",5,0.177797428829848,1.73454339348893,10,16,3,1,NA,16,NA,NA,NA,NA,21,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,61,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Silverado 1500",5,-0.0231105196412129,1.76375519202032,13,15,4,1,NA,20,NA,NA,NA,NA,37,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,1,1,3,4,2,3,1,3,5,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA
"Silverado 1500",5,1.91517205455824,2.14769772038819,7,13,2,1,NA,13,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HUMMER Pickup EV",5,-2.0033315753215,-1.33775085247166,8,11,2,1,1,28,5,2,1,11,9,0,1,1,70,15000,45000,1200,NA,60,1,104000,30,NA,6,2,4,3,4,4,2,2,2,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4,2,3,4,2,4
"Sierra 1500",5,1.23600728112136,1.81000813142157,9,12,2,1,NA,16,NA,NA,NA,NA,42,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sierra 1500",5,-2.73561638304731,4.30643012131485,11,15,4,1,NA,14,NA,NA,NA,NA,39,NA,NA,NA,NA,NA,NA,382,36,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,5,5,5,5,5,5,5,5,5,5,2,NA,NA,NA,NA,NA,NA,NA,NA
"Sierra 1500",3,3.43731964682082,-8.81274807530879,13,15,5,1,NA,13,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sierra 1500",5,-2.603810310143,2.27727639227663,4,16,1,1,1,11,9,1,2,11,48,0,2,1,NA,NA,NA,566,24,NA,NA,NA,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,5,5,5,5,5,5,5,4,5,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA
"Silverado 1500",5,-0.154467486542796,4.83527357720166,11,14,4,1,NA,16,NA,NA,NA,NA,21,NA,NA,NA,0,NA,10000,1200,NA,48,NA,60000,81,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,3,3,3,4,4,5,4,5,5,5,1,5,NA,NA,NA,NA,NA,NA,NA,NA
"Silverado 1500",5,-1.50363751184917,5.56838272154564,10,11,3,2,2,23,6,4,1,9,31,0,1,NA,NA,NA,20000,NA,NA,NA,NA,70000,61,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,3,5,4,4,4,4,2,5,3,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA
"Silverado 1500",3,3.25660991147332,-8.80121076561501,NA,13,NA,1,1,NA,NA,2,1,11,42,0,1,NA,73,5750,NA,1120,NA,72,NA,57600,47,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,3,1,4,3,3,2,4,4,4,1,5,NA,NA,NA,NA,NA,NA,NA,NA
"Sierra 1500",5,0.209787665967122,1.72069775910666,9,11,2,1,NA,23,NA,NA,NA,NA,10,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,27,779440,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,4,4,4,4,4,4,5,5,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA
"Silverado 1500",5,-1.80184922500205,1.98799796210223,11,14,4,1,5,15,6,3,1,5,40,0,1,1,59,13000,31000,263,NA,72,NA,61000,33,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,4,4,4,4,4,2,5,4,4,1,3,NA,NA,NA,NA,NA,NA,NA,NA
"Silverado 1500",5,-2.6931229694566,2.3088370148977,9,16,2,1,NA,28,NA,NA,NA,NA,28,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sierra 1500",3,1.2261801108938,-6.88609877607855,11,16,4,1,2,29,6,3,1,3,42,0,2,1,NA,NA,20000,NA,NA,NA,NA,100000,40,NA,10,2,3,3,3,3,4,1,3,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,2,3,2,1,2
"Silverado 1500",1,44.41298192423,-14.0364083406156,8,15,2,1,NA,20,NA,NA,NA,NA,9,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,5,4,2,5,5,5,5,5,5,1,3,NA,NA,NA,NA,NA,NA,NA,NA
"Sierra 1500",5,1.18076833034204,1.80891062229683,6,16,1,1,3,29,1,2,1,8,37,1,2,2,NA,NA,NA,850,39,NA,NA,NA,81,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,4,4,3,3,4,4,3,5,5,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA
"Silverado 1500",3,3.88861742062323,-9.80040476567815,7,16,2,1,2,14,3,3,1,3,14,1,2,1,19,23000,NA,515,NA,60,NA,51000,12,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,4,3,4,4,4,4,5,5,4,1,5,NA,NA,NA,NA,NA,NA,NA,NA
"Silverado 1500",5,-2.02086665457499,1.87835696019268,10,13,2,1,2,20,10,2,3,22,13,0,1,1,19,1000,37000,961,NA,60,NA,51000,81,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,3,4,5,4,5,5,3,5,5,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA
"Sierra 1500",5,2.50851758439048,2.09793014399436,12,15,4,1,NA,15,NA,NA,NA,NA,36,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Silverado 1500",5,-0.454657226784926,5.37046548649742,9,16,2,2,1,27,10,3,2,22,42,0,2,NA,19,10000,24000,525,NA,60,NA,59000,12,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,5,5,3,5,3,3,5,4,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA
"Silverado 1500",5,-1.2469172807411,1.73360476536288,13,13,5,1,NA,NA,1,4,1,22,22,4,2,1,NA,NA,10000,NA,NA,NA,NA,10000,53,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4,5,5,5,5,4,5,5,4,5,2,2,NA,NA,NA,NA,NA,NA,NA,NA
"Sierra 1500",5,1.12621170804246,1.60892179883356,7,16,1,1,1,23,2,3,1,3,28,1,2,2,NA,NA,NA,770,39,NA,NA,NA,47,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,4,5,4,3,5,5,4,5,4,5,5,2,NA,NA,NA,NA,NA,NA,NA,NA
"Silverado 1500",5,-1.10912514140584,1.81493517185897,8,15,2,1,2,28,2,3,1,3,41,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,54,779440,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,5,4,4,4,5,4,5,5,5,1,3,NA,NA,NA,NA,NA,NA,NA,NA
"Sierra 1500",5,4.08229916217616,2.61527503039231,8,16,2,1,7,15,3,3,1,3,37,1,2,1,80,5000,2500,780,NA,72,NA,61000,27,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,5,2,2,4,5,1,5,4,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA
"Sierra 1500",3,3.8931159109179,-9.58343771771538,13,12,4,1,1,15,6,3,1,2,48,0,1,1,NA,NA,NA,NA,NA,NA,NA,63000,81,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,3,3,3,4,4,3,5,3,5,5,3,4,NA,NA,NA,NA,NA,NA,NA,NA
"Sierra 1500",5,-0.154624552259919,1.67616305265367,11,14,4,1,11,14,10,4,2,5,48,0,2,1,50,NA,57000,400,NA,60,NA,76600,37,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,4,5,4,5,5,4,5,5,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"Sierra 1500",5,0.257856679649684,2.02352455872597,9,11,2,1,7,30,5,1,1,2,42,0,1,1,NA,NA,17000,NA,NA,NA,NA,55000,54,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,3,2,2,4,4,4,3,2,3,5,3,NA,NA,NA,NA,NA,NA,NA,NA
"Silverado 1500",5,1.59024435403299,4.60919341972745,13,14,4,1,2,11,7,2,2,22,22,5,2,NA,NA,NA,25000,NA,NA,NA,NA,70000,54,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,3,3,3,2,3,4,3,3,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA
"Silverado 1500",5,1.05343521393855,1.53182261987942,12,15,4,1,9,14,7,4,3,22,1,1,2,1,42,2500,NA,960,NA,60,NA,51000,34,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,4,4,4,4,5,4,4,5,3,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"Sierra 1500",5,1.8666962451839,4.23051462893864,7,13,1,1,NA,20,NA,NA,NA,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA
"Sierra 1500",2,-7.19535566751213,-15.0816262347072,11,13,4,1,NA,15,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,5,5,5,5,5,5,5,5,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA
"Silverado 1500",5,-1.75425228953429,1.53812712022845,11,16,4,1,NA,25,NA,NA,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,11,949994,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Silverado 1500",5,-0.587204612641319,2.00286958635873,11,16,4,1,6,30,6,3,1,22,1,0,1,1,NA,NA,14000,NA,NA,NA,NA,52000,60,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,4,4,4,5,3,5,5,3,4,1,3,NA,NA,NA,NA,NA,NA,NA,NA
"Silverado 1500",5,-2.45749122678027,1.98769844006691,9,16,2,1,1,16,3,2,1,3,31,1,2,2,NA,NA,NA,577,30,NA,NA,NA,80,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,4,3,4,3,4,2,4,3,3,5,3,NA,NA,NA,NA,NA,NA,NA,NA
"Sierra 1500",5,-2.35952417529791,2.02913279976518,6,16,1,1,1,29,4,1,1,2,42,0,1,1,59,NA,23000,1030,NA,60,NA,73000,81,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,5,3,3,5,5,4,5,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA
"Sierra 1500",3,3.90331011279374,-9.74304541532139,11,13,4,1,3,14,6,3,1,22,42,0,1,1,56,NA,NA,970,NA,72,NA,60000,12,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,2,4,3,3,3,2,2,4,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA
"Sierra 1500",5,0.605408805798675,5.01352899463502,12,13,4,1,NA,20,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,4,3,3,4,3,4,4,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA
"Silverado 1500",5,-1.65570358412081,5.24059138067623,11,13,4,1,NA,12,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sierra 1500",5,0.668426840849826,1.89300086923783,12,13,4,1,NA,20,NA,NA,NA,NA,16,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Silverado 1500",5,-2.22383109668711,2.02450814947242,7,11,1,2,4,14,7,3,3,22,1,1,2,1,60,3000,28000,963,NA,60,NA,61000,13,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,4,4,4,4,4,4,5,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"Silverado 1500",5,-1.56062443840513,1.78760982992175,8,16,2,1,3,33,2,4,1,2,39,2,2,1,NA,NA,33000,NA,NA,NA,NA,63000,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,4,4,5,4,4,1,5,4,5,1,4,NA,NA,NA,NA,NA,NA,NA,NA
"Sierra 1500",5,-2.20512502425098,2.22197658707968,4,15,1,1,7,16,1,3,1,8,22,2,2,1,59,NA,35000,1100,NA,84,NA,60000,12,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,4,5,5,2,5,4,4,5,5,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA
"Sierra 1500",5,0.933440219937455,1.80523604168306,11,16,4,1,NA,23,NA,NA,NA,NA,44,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sierra 1500",5,1.22565117953252,1.48177979543067,7,14,1,1,11,28,5,1,1,3,9,0,2,1,39,25000,2000,520,NA,76,NA,54000,40,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,4,4,4,4,4,4,4,5,5,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA
"Sierra 1500",5,0.670254946273251,1.81871124500684,7,16,2,1,NA,23,NA,NA,NA,NA,46,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sierra 1500",5,-2.14143712741137,5.37133051503866,13,16,4,1,NA,20,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sierra 1500",3,3.24622670405568,-9.30751312979011,6,16,1,1,2,12,3,2,1,1,35,1,2,1,52,NA,NA,930,NA,72,NA,54000,18,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,3,4,4,4,4,4,5,5,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA
"Sierra 1500",5,-2.23449199235578,5.42915949362438,8,16,2,2,4,16,5,2,1,10,13,0,1,NA,60,11000,NA,980,NA,72,NA,70000,81,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,3,3,3,4,4,3,4,4,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA
"Silverado 1500",5,2.25162206058455,2.16481483679522,10,11,2,1,3,29,6,2,1,5,42,0,1,1,NA,NA,23000,NA,NA,NA,NA,67000,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,1,5,5,3,5,5,5,5,5,5,1,5,NA,NA,NA,NA,NA,NA,NA,NA
"Silverado 1500",5,1.76976636381803,1.91839703122306,5,11,1,1,9,29,1,2,1,11,48,1,2,1,19,NA,30000,600,NA,60,NA,55000,12,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,4,3,2,3,2,3,2,2,4,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"Sierra 1500",5,-1.19325293250295,1.78528101252142,12,13,4,1,NA,28,6,3,1,5,13,0,1,1,NA,NA,35000,NA,NA,NA,NA,85000,33,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,4,3,3,2,2,3,1,3,3,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"Sierra 1500",5,-2.46606713061052,5.37842565768671,10,12,3,2,7,20,10,3,3,12,34,0,2,NA,NA,NA,NA,NA,NA,NA,NA,530000,15,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,4,4,5,4,5,5,5,4,5,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"Sierra 1500",2,-6.02095669956212,-15.0583189703443,NA,13,NA,NA,1,13,NA,3,3,22,18,NA,1,1,NA,NA,30000,NA,NA,NA,NA,55000,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,5,4,3,4,3,3,5,4,4,1,3,NA,NA,NA,NA,NA,NA,NA,NA
"Silverado 1500",5,-1.95758460974881,1.85667738250622,11,16,4,1,4,28,6,3,1,2,10,0,1,1,40,NA,35000,950,NA,60,NA,76000,47,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,5,3,3,4,4,4,4,3,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA
"Silverado 1500",5,1.14434875441758,1.59227626176348,11,13,4,1,NA,14,NA,NA,NA,NA,24,NA,NA,1,NA,NA,35000,NA,NA,NA,NA,50000,54,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,5,5,5,5,5,5,5,4,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"Sierra 1500",5,1.19887472084396,4.6675605716949,10,16,2,2,NA,25,NA,NA,NA,NA,42,NA,NA,NA,0,NA,7000,954,NA,72,2,48000,34,NA,NA,1,2,3,3,2,2,2,3,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,3,3,2,2,2
"Sierra 1500",5,0.545246218968699,1.57182455688014,10,15,3,1,1,13,6,4,1,22,21,0,1,1,57,NA,28500,620,NA,60,NA,61000,33,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,4,4,2,4,4,2,4,4,4,1,5,NA,NA,NA,NA,NA,NA,NA,NA
"Sierra 1500",5,2.61809037785021,2.52178276991158,11,11,4,1,7,23,10,2,4,22,24,0,1,1,NA,NA,62000,NA,NA,NA,NA,77000,13,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,4,4,2,4,4,4,5,3,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"Silverado 1500",5,0.34367274977035,5.19572737208357,7,11,2,1,1,28,5,4,1,23,13,0,2,NA,59,NA,28000,535,NA,72,NA,59000,66,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,4,3,4,1,3,1,4,5,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA
"Sierra 1500",3,2.85749144878069,-9.02050132853294,6,15,1,1,6,16,7,3,2,5,32,2,2,2,NA,NA,NA,990,36,NA,NA,NA,31,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,5,4,4,3,4,5,2,5,5,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA
"Sierra 1500",3,4.61954652872062,-9.13172959846665,13,13,4,1,NA,30,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tundra",3,3.13866411129882,-8.93437059264157,10,15,3,1,NA,14,10,2,3,3,9,0,2,NA,19,NA,NA,1650,NA,36,1,54000,33,NA,1,1,3,3,2,3,2,1,3,4,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,3,2,4,2,4
"Tundra",5,-1.52011633568456,4.09453367767623,13,11,4,1,NA,28,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,640,36,NA,1,NA,33,NA,NA,2,2,4,4,4,2,1,2,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,4,2,4,2,1
"Tundra",5,0.589874303224148,3.23559959485579,NA,16,NA,1,7,13,NA,3,1,22,3,0,1,1,79,17000,NA,900,NA,48,1,56000,34,NA,7,2,4,4,3,3,3,1,2,3,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,3,3,1,1,4
"Tundra Hybrid",5,0.356628603067103,2.45216033253572,9,16,2,1,1,23,5,3,1,5,34,0,1,1,20,15000,NA,950,NA,48,1,75000,2,NA,23,2,3,3,4,3,3,1,1,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,1,4,3,1,3
"Tundra",2,-6.10018593965647,-15.2519982748587,5,11,1,1,3,10,9,2,2,23,9,0,2,2,NA,NA,NA,522,36,NA,1,NA,54,949994,10,2,3,3,3,3,2,1,2,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,1,1,2,2,4
"Tundra Hybrid",5,-0.977509605373754,3.38312857245534,11,15,4,1,NA,12,NA,NA,NA,NA,32,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tundra",5,0.732002974040366,3.23795063346643,6,15,1,1,NA,13,NA,NA,NA,NA,22,NA,NA,2,NA,NA,NA,572,36,NA,2,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tundra",5,-1.15397005192218,3.47088135739051,5,15,1,1,1,28,1,2,1,23,37,1,2,1,29,35000,13500,505,NA,72,1,72511,53,771340,1,2,3,4,4,3,2,2,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,4,2,4,2,3
"Tundra",5,-1.46873829666564,3.2102377119314,9,16,2,1,NA,13,NA,NA,NA,NA,37,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,23,326210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
