"BLD_DESC_RV_MODEL","cluster","emb_x","emb_y","BLD_AGE_GRP","DEMO_EDUCATION","GENERATION_GRP","DEMO_GENDER1","BLD_HOBBY1_GRP","DEMO_INCOME","BLD_LIFESTAGE","DEMO_LOCATION","DEMO_MARITAL","DEMO_EMPLOY","ADMARK_STATE","BLD_CHILDREN","DEMO_EMPTY_NESTER","C1_PL","FIN_PU_APR","FIN_PU_DOWN_PAY","FIN_PU_TRADE_IN","BLD_FIN_TOTAL_MONPAY","FIN_LE_LENGTH","FIN_PU_LENGTH","FIN_CREDIT","FIN_PRICE_UNEDITED","PR_MOST","C2S_MODEL_RESPONSE","SRC_TOP1","OL_MODEL_GRP","STATE_BUY_BEST","STATE_CONTINUE","STATE_FEEL_GOOD","STATE_REFER","STATE_PRESTIGE","STATE_EURO","STATE_AMER","STATE_ASIAN","STATE_SWITCH_FEAT","STATE_VALUES","PV_TAX_INS","PV_SPEND_LUXURY","PV_PRESTIGE","PV_QUALITY","PV_RESALE","PV_INEXP_MAINTAIN","PV_AVOID","PV_SURVIVE","PV_PAY_MORE","PV_BREAKDOWN","PV_VALUE","PV_SPEND","PV_LEASE","PV_PUTOFF","STATE_BALANCE","STATE_WAIT","STATE_ENJOY_PRESTIGE","STATE_FIRST_YR","STATE_NO_LOW_PRICE","STATE_AUDIO","STATE_MON_PAY","STATE_SHOP_MANY"
"Mustang Mach-E",3,2.07639348461346,0.0134232379396051,9,11,2,1,1,15,5,2,1,12,41,0,2,2,NA,NA,NA,485,36,NA,1,NA,66,747500,1,2,3,3,4,4,3,2,2,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,3,3,4,3,2
"Mustang Mach-E",3,2.93059606831691,0.0469936615791695,9,11,2,1,11,16,5,2,1,12,9,0,1,1,0,5000,NA,1500,NA,36,1,54000,35,780100,1,2,4,4,4,3,3,2,1,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,2,2,4,2,2
"Mustang Mach-E",3,0.614991038431071,-0.865849666519864,6,11,1,1,NA,28,NA,NA,NA,NA,26,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bronco",3,3.72961470757173,-0.191603433764524,6,11,1,2,3,29,1,2,1,11,9,2,2,NA,11,1,1,1,NA,1,1,1,40,NA,33,2,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,4,4
"Bronco",2,-7.20759456832152,1.18870472935239,10,16,3,1,6,12,10,3,3,13,29,0,2,1,NA,NA,NA,554,48,NA,2,NA,1,NA,32,2,2,3,3,3,3,2,3,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,2,3,2,4,3
"Bronco",3,2.20538448577205,-1.90531916028379,7,16,2,2,4,29,3,3,1,2,35,1,2,1,0,NA,45000,1100,NA,60,1,84000,2,NA,7,2,3,4,4,4,3,3,3,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,2,3,2,2,4
"Bronco",3,0.307975711344766,-2.52257772638767,4,11,1,2,NA,12,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bronco",3,-0.065174553897807,-2.53755412855553,11,16,4,1,NA,15,NA,NA,NA,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bronco",2,-7.46568463766978,1.83544019716232,8,11,2,2,NA,28,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74000,30,NA,NA,2,3,3,3,3,2,3,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,1,3,1,3,2
"Mustang Mach-E",3,0.867644492057909,-2.89089971442641,12,16,4,1,NA,14,NA,NA,NA,NA,27,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,51000,82,NA,NA,NA,2,2,2,2,2,2,3,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,2,2,2,2,2
"Bronco",3,1.17028117563764,-3.50322554178258,7,16,1,1,1,28,5,2,1,3,4,0,2,1,56,20000,NA,1147,NA,36,1,60000,92,NA,24,2,4,3,4,2,2,1,1,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,2,1,2,3,2
"Mustang Mach-E",3,2.56464117828308,-0.650436751011371,13,11,4,1,6,28,6,2,1,22,36,0,2,NA,0,NA,NA,953,NA,72,1,58526,41,NA,10,1,3,3,4,3,1,1,3,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,1,3,2,1,3
"Bronco",3,1.41679236035259,-3.03416554371689,13,11,4,1,NA,29,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bronco",3,1.74852809548335,-2.52688588763406,10,13,2,2,1,16,6,4,1,11,18,0,1,1,NA,NA,20000,NA,NA,NA,1,NA,39,NA,10,2,3,4,4,4,3,1,3,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,3,4,3,2,2
"Mustang Mach-E",1,-0.756378416504336,10.1383316216508,10,11,3,1,3,33,6,1,1,12,30,0,1,NA,NA,NA,NA,NA,24,NA,NA,NA,41,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,3,5,3,3,5,5,4,5,4,5,3,3,NA,NA,NA,NA,NA,NA,NA,NA
"Mustang Mach-E",3,2.36055773392505,-0.269523568901297,7,16,1,1,NA,28,NA,NA,NA,NA,26,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mustang Mach-E",3,1.29355689966077,-0.288891493941344,4,11,1,1,4,16,1,2,1,11,48,1,2,1,19,500,1500,703,NA,72,NA,47500,66,747500,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,4,2,4,4,4,4,5,3,4,1,3,NA,NA,NA,NA,NA,NA,NA,NA
"Mustang Mach-E",3,0.351988359268386,-1.06058481989333,8,16,2,1,9,28,2,2,1,14,31,2,2,1,19,9000,4000,536,NA,72,1,53000,11,NA,23,2,4,3,3,2,2,2,1,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,4,2,3,1,3
"Mustang Mach-E",3,1.89283190427678,-0.0249828714052416,6,13,1,1,6,14,2,2,1,11,12,2,2,1,39,12000,500,600,NA,72,1,49000,66,386660,23,2,4,4,4,4,2,1,1,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,3,2,4,4,3
"Bronco",3,3.45892161866451,-0.531217181062208,10,13,3,1,NA,14,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mustang Mach-E",3,1.35017533904478,-0.860501432108401,10,11,3,2,NA,23,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mustang Mach-E",3,2.26165173476201,-0.56164256406078,8,16,2,1,1,28,5,2,1,3,5,0,2,NA,19,5000,NA,950,NA,36,2,60000,66,NA,33,2,4,4,4,4,2,1,2,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,2,4,4,2,1
"Bronco",2,-7.71388894674889,1.91518140507013,11,16,4,1,7,32,6,1,1,22,27,0,1,NA,NA,NA,NA,NA,NA,NA,NA,77713,92,NA,33,2,3,4,4,4,3,1,4,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,2,3,2,1,1
"Bronco",3,1.89532310035499,-1.71298296502708,10,16,3,2,1,23,6,3,1,10,6,0,1,NA,NA,NA,NA,NA,NA,NA,NA,52000,53,NA,10,2,3,3,3,3,3,2,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,3,3,3,3,3
"Bronco",2,-7.37040932299222,1.12802871488186,6,16,1,1,2,15,4,1,1,5,16,0,2,1,NA,NA,NA,650,72,NA,2,NA,30,NA,7,2,3,3,3,3,2,1,3,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,1,2,3,3,3
"Mustang Mach-E",1,-0.41398109589052,10.1428035100775,12,16,4,1,6,14,6,3,1,22,5,0,1,2,0,NA,22000,350,NA,60,1,55000,41,794500,23,2,4,3,4,3,2,1,2,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,1,2,2,3,2
"Mustang Mach-E",3,2.32368119012468,0.0102643437690546,4,13,1,1,1,14,4,3,1,14,41,0,1,1,29,7000,13500,578,NA,84,1,59000,81,505755,23,2,4,3,3,3,3,2,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,3,4,3,4,3
"Mustang Mach-E",3,1.48432480442113,-0.299241723197686,8,16,2,1,11,28,3,3,1,2,13,2,2,2,NA,NA,NA,560,36,NA,2,NA,13,NA,33,2,3,3,3,3,2,2,2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,1,3,2
"Bronco",3,3.75139725439519,-0.329790940251672,10,15,3,1,NA,14,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,650,36,NA,3,NA,81,NA,NA,2,4,4,4,4,3,1,3,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,3,2,2,3,4
"Bronco",2,-7.35777867707381,1.92323889573279,12,15,4,2,4,11,6,3,1,22,9,0,1,NA,NA,NA,NA,NA,NA,NA,NA,55000,30,NA,1,NA,3,3,3,3,2,2,1,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,3,2,2,1,1
"Bronco",3,3.34782348089014,-2.17960055447664,11,15,4,1,NA,12,NA,NA,NA,NA,32,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bronco",3,2.49464313906664,-2.50943103305712,9,14,2,1,NA,20,NA,NA,NA,NA,5,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,92,774410,NA,2,3,3,3,3,4,1,2,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,2,3,1,3
"Bronco",3,3.2223708557202,-0.65481923559678,10,13,3,1,NA,14,NA,NA,NA,NA,12,NA,NA,NA,0,NA,32000,600,NA,84,NA,60000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mustang Mach-E",3,1.80437760140247,-0.420436725558941,6,11,1,1,NA,16,NA,NA,NA,NA,34,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mustang Mach-E",3,1.99847324495631,-0.624685887158876,10,11,3,1,NA,16,NA,NA,NA,NA,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,34,386660,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mustang Mach-E",3,0.539803855272727,-1.08435167053007,6,11,1,1,NA,29,NA,NA,NA,NA,46,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mustang Mach-E",3,0.67947186429276,-0.910792369270826,7,11,1,1,1,16,3,2,1,10,15,2,2,2,NA,NA,NA,775,24,NA,1,NA,47,471300,10,2,3,3,3,4,1,1,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,3,1,3,1,2
"Bronco",3,3.1300949076856,-0.888849370981031,12,11,4,2,7,20,6,3,1,22,32,0,1,NA,69,NA,22500,601,NA,60,1,56506,1,NA,33,2,4,3,4,4,4,1,1,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,1,3,3,2,1,1
"Bronco",2,-7.68240885519893,1.88111021283913,11,12,3,1,1,29,6,1,1,23,16,0,1,NA,39,35000,NA,1100,NA,36,1,70000,53,NA,10,1,3,3,4,4,2,1,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,3,3,3,2,3
"Bronco",2,-6.99169677529146,2.26574338927257,7,16,2,1,1,14,2,3,1,3,34,1,2,2,NA,NA,NA,614,48,NA,2,NA,57,NA,28,2,3,4,3,4,4,1,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,1,3,3,4,4
"Mustang Mach-E",3,2.4620500484092,-0.119266935715362,8,11,2,1,4,13,5,2,1,3,21,0,2,2,NA,NA,NA,470,36,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,3,3,4,5,4,5,5,5,5,3,3,NA,NA,NA,NA,NA,NA,NA,NA
"Bronco",3,2.21280050968486,-1.6484773511761,5,16,1,1,6,16,2,3,1,1,32,2,2,NA,41,6000,2000,750,NA,72,1,51000,30,NA,23,2,2,4,4,4,2,1,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,2,3,3,3
"Bronco",3,2.34613250391286,-2.86681041236917,8,11,2,1,8,15,5,2,1,3,9,0,2,1,NA,NA,NA,NA,NA,NA,NA,55000,33,NA,1,2,3,3,3,4,1,1,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,3,3,3,1,2
"Mustang Mach-E",3,1.9724126076386,-1.675951421189,9,16,2,1,1,16,5,4,1,14,14,0,2,1,19,20000,16500,290,NA,84,1,44000,11,NA,27,2,3,3,3,3,2,2,3,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,4,1,1,3,3
"Mustang Mach-E",3,1.11059279025835,-0.699644189977284,6,16,1,1,NA,15,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,529,36,NA,1,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bronco",3,2.09744318646417,-3.08183513370081,10,14,3,1,11,12,6,2,1,23,37,0,1,1,26,NA,5000,1500,NA,36,1,49000,54,NA,11,2,2,3,4,3,4,1,3,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,1,3,3,2
"Mustang Mach-E",3,0.793762369936346,-0.771134668460632,9,16,2,1,6,30,5,2,1,14,42,0,2,2,NA,NA,NA,NA,36,NA,1,NA,65,NA,23,2,4,4,4,4,1,1,1,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,1,3,1,3,3
"Mustang Mach-E",2,-6.61721188349405,1.21922486350539,8,11,2,2,3,16,10,2,3,12,21,0,2,1,0,10000,NA,604,NA,72,1,57000,23,NA,23,2,4,3,3,2,3,2,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,4,1,2,1,3
"Bronco",3,2.97019925777457,-1.02444780699503,12,13,4,2,7,27,10,3,3,22,36,0,1,NA,39,5000,NA,933,NA,60,1,65000,31,NA,1,2,2,4,4,4,2,2,2,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,1,4,2,2,2
"Bronco",3,0.29977692880498,-2.94382885203325,9,15,2,2,NA,16,NA,NA,NA,NA,17,NA,NA,1,NA,NA,NA,NA,NA,NA,1,70000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bronco",3,0.594642606723273,-3.54570809966198,10,16,3,1,11,12,6,3,1,17,41,0,2,1,NA,NA,40000,NA,NA,NA,NA,60000,23,NA,1,2,3,3,3,3,2,2,3,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,3,3,3,1,2
"Mustang Mach-E",2,-6.58523143692008,1.40201123767506,12,16,4,1,NA,13,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bronco",3,1.7359377886156,-1.4400293621321,9,12,2,1,NA,20,NA,NA,NA,NA,32,NA,NA,NA,70,NA,NA,NA,NA,60,NA,64000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mustang Mach-E",3,2.22068749612395,-0.370845101922628,6,16,1,1,NA,23,NA,NA,NA,NA,34,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bronco",3,0.50307855034591,-2.82203657163993,11,16,4,1,NA,32,NA,NA,NA,NA,37,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mustang Mach-E",3,3.30673073588143,0.166364358275981,7,15,1,2,4,14,2,1,1,12,26,1,2,1,42,30000,2500,352,NA,NA,1,52500,81,NA,23,2,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,4,4
"Bronco",3,2.95596209313887,-1.53987740784111,7,13,1,2,11,10,5,2,1,4,31,0,1,1,57,9000,8000,652,NA,6,1,43000,49,NA,1,2,4,4,4,4,4,3,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,2,1,4,4,3
"Bronco",2,-7.60961910646664,1.51510518994131,11,15,4,1,NA,28,NA,NA,NA,NA,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,65000,92,NA,NA,2,2,4,4,4,2,1,2,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,2,4,3,1,2
"Mustang Mach-E",2,-6.73960485763667,2.03913980992947,3,13,6,1,3,27,7,2,3,23,4,1,2,2,NA,NA,NA,749,36,NA,2,NA,12,NA,10,NA,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,4,4
"Bronco",3,1.72415194776786,-3.48392768810758,10,16,3,1,5,28,6,3,1,22,5,0,1,1,61,25000,6000,1535,NA,60,1,92000,12,NA,10,2,4,3,4,4,2,1,1,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,1,4,3,2,2
"Mustang Mach-E",3,1.26174266330438,-0.743828849142907,9,16,2,2,6,16,5,1,1,22,4,0,1,NA,NA,NA,NA,NA,NA,NA,NA,45000,41,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,4,3,4,5,4,4,5,2,4,1,3,NA,NA,NA,NA,NA,NA,NA,NA
"Mustang Mach-E",3,2.45112711059221,-0.859353337090808,13,13,4,1,NA,20,NA,NA,NA,NA,9,NA,NA,2,NA,NA,NA,475,36,NA,1,NA,1,NA,7,2,3,2,3,3,2,2,2,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,2,2,3,4,3
"Bronco",3,3.11814764434537,-1.58935161003847,8,12,2,1,4,27,7,3,4,17,4,1,2,1,79,2000,2000,1200,NA,NA,2,62000,23,NA,10,2,3,4,3,3,3,2,2,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,3,3,2,4,3
"Mustang Mach-E",3,0.753820620984636,-0.370740547143196,5,11,1,1,1,15,9,2,2,11,8,0,2,1,19,NA,11000,664,NA,NA,1,52000,23,NA,23,2,4,3,4,3,2,1,1,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,4,4,4,2,1
"Mustang Mach-E",3,0.477657836457917,-1.68456604228986,9,11,2,2,4,15,5,2,1,12,12,0,2,1,29,10000,NA,800,NA,72,2,40000,81,NA,1,2,2,2,3,2,2,2,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,3,3,2,3,2
"Mustang Mach-E",3,0.336006367547784,-2.26122296242584,7,11,2,1,3,20,2,2,1,12,4,3,2,1,0,NA,NA,1200,NA,36,1,43000,61,386660,6,2,4,3,4,3,4,1,1,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,1,1,3,1,4
"Mustang Mach-E",1,-0.0863201623267063,10.3629169014858,7,13,1,1,NA,15,2,3,1,10,44,2,2,NA,NA,NA,NA,6625,36,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,1,4,4,4,1,1,5,4,5,2,3,NA,NA,NA,NA,NA,NA,NA,NA
"Mustang Mach-E",3,2.46074310066651,-0.500429259512691,12,16,4,1,1,15,10,2,3,22,36,0,1,NA,NA,NA,NA,199,36,NA,1,NA,87,NA,24,1,4,4,3,3,3,2,1,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,2,2,2,3,4,2
"Bronco",3,1.39890732166675,-3.69223821811787,7,16,2,1,1,15,5,2,1,3,42,0,1,1,65,NA,31000,732,NA,72,1,56300,13,NA,NA,2,3,3,3,2,2,2,2,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,3,2,2,1,2
"Bronco",3,1.2448975886968,-3.50536411733672,10,16,2,1,11,28,10,3,4,9,8,0,1,1,NA,NA,8518,NA,NA,NA,NA,60000,30,NA,23,2,3,3,3,3,2,2,2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,4,3,3,1,4
"Bronco",3,2.62570363097245,-1.36728775067336,10,16,2,1,7,30,6,2,1,22,1,0,2,NA,39,2500,17000,1786,NA,36,1,72692,47,NA,33,2,3,3,4,1,3,1,2,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,3,2,4,1,3
"Mustang Mach-E",3,0.182067419044534,-2.41921158313467,6,16,1,1,NA,31,NA,NA,NA,NA,12,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,12,949994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bronco",3,2.98110867660253,-1.21087093641687,10,16,3,1,3,20,6,1,1,3,34,0,1,NA,56,13000,NA,790,NA,72,1,60500,53,NA,33,2,3,3,3,3,2,2,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,3,2,2,2,2
"Mustang Mach-E",3,1.72536992826904,-0.759409849780423,9,14,2,1,3,16,5,3,1,13,6,0,1,NA,0,NA,NA,750,NA,NA,1,52000,47,NA,23,1,4,4,4,3,1,1,2,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,1,1,4,2,2
"Bronco",3,3.22013462925892,-0.912607912369021,11,16,4,1,1,28,10,3,3,22,25,0,2,NA,NA,NA,35000,NA,NA,NA,NA,71000,92,NA,17,1,3,4,4,4,2,1,2,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,2,4,2,1,2
"Mustang Mach-E",2,-5.5218111867879,2.47519637060488,6,16,1,2,NA,13,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57000,23,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,5,5,3,3,5,4,3,5,4,4,2,1,NA,NA,NA,NA,NA,NA,NA,NA
"Bronco",3,0.855983171261358,-2.13498748045709,11,15,4,2,6,12,6,4,1,22,21,0,1,NA,NA,NA,25000,NA,NA,NA,NA,62000,30,NA,1,1,3,4,4,4,1,1,4,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,1,2,1,1
