"BLD_DESC_RV_MODEL","cluster","emb_x","emb_y","BLD_AGE_GRP","DEMO_EDUCATION","GENERATION_GRP","DEMO_GENDER1","BLD_HOBBY1_GRP","DEMO_INCOME","BLD_LIFESTAGE","DEMO_LOCATION","DEMO_MARITAL","DEMO_EMPLOY","ADMARK_STATE","BLD_CHILDREN","DEMO_EMPTY_NESTER","C1_PL","FIN_PU_APR","FIN_PU_DOWN_PAY","FIN_PU_TRADE_IN","BLD_FIN_TOTAL_MONPAY","FIN_LE_LENGTH","FIN_PU_LENGTH","FIN_CREDIT","FIN_PRICE_UNEDITED","PR_MOST","C2S_MODEL_RESPONSE","SRC_TOP1","OL_MODEL_GRP","STATE_BUY_BEST","STATE_CONTINUE","STATE_FEEL_GOOD","STATE_REFER","STATE_PRESTIGE","STATE_EURO","STATE_AMER","STATE_ASIAN","STATE_SWITCH_FEAT","STATE_VALUES","PV_TAX_INS","PV_SPEND_LUXURY","PV_PRESTIGE","PV_QUALITY","PV_RESALE","PV_INEXP_MAINTAIN","PV_AVOID","PV_SURVIVE","PV_PAY_MORE","PV_BREAKDOWN","PV_VALUE","PV_SPEND","PV_LEASE","PV_PUTOFF","STATE_BALANCE","STATE_WAIT","STATE_ENJOY_PRESTIGE","STATE_FIRST_YR","STATE_NO_LOW_PRICE","STATE_AUDIO","STATE_MON_PAY","STATE_SHOP_MANY"
"F-150",3,2.96220693506922,-11.4052825670428,13,14,4,1,7,12,6,4,1,22,35,0,1,1,67,10000,NA,680,NA,72,1,53000,25,949994,1,2,3,3,4,3,3,1,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,4,2,2,2,4
"F-150 Lightning EV",3,2.71034556463431,-10.4388250375669,10,11,3,1,4,29,7,2,3,5,4,1,2,1,19,NA,NA,950,NA,78,NA,74000,82,346380,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,5,3,4,5,5,5,5,5,4,3,1,NA,NA,NA,NA,NA,NA,NA,NA
"F-150",3,2.06860091055749,-9.64921031213784,10,16,2,1,1,26,10,1,2,23,14,0,1,1,58,38000,NA,195,NA,60,NA,49000,30,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,4,5,5,4,3,2,4,5,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA
"F-150",3,2.53549905019323,-10.5337153903042,11,16,4,1,6,30,6,2,1,11,48,0,1,NA,NA,NA,NA,560,36,NA,NA,NA,47,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,5,2,2,3,4,1,4,5,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"F-150 Lightning EV",5,-2.52519486268567,-1.07894319318125,10,14,3,1,NA,16,NA,NA,NA,NA,22,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F-150",3,2.80874961264034,-11.1695598983009,10,12,3,1,3,20,6,2,1,12,13,0,2,1,NA,NA,NA,389,36,NA,1,NA,12,779440,7,2,3,3,4,3,3,2,3,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,2,3,2,3,3,3
"F-150",3,2.1559778802511,-10.4709206059329,10,16,3,1,7,14,6,3,1,3,30,0,1,NA,19,25000,NA,1400,NA,36,1,65000,55,NA,10,2,3,3,4,2,2,1,1,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,3,3,2,1,2
"F-150",3,1.71795491660083,-10.1962811135998,10,15,3,1,7,28,6,2,1,23,23,0,2,NA,NA,NA,NA,NA,NA,NA,NA,57058,22,NA,33,2,3,2,3,1,1,1,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,4,3,1,1,4
"F-150 Lightning EV",3,3.11071630309429,-10.517528665206,6,11,1,1,NA,30,NA,NA,NA,NA,34,NA,NA,1,0,NA,NA,1750,NA,60,1,83000,10,949994,NA,2,3,3,4,2,2,2,2,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,3,2,4,1,4
"F-150 Lightning EV",5,-0.237432563182166,0.862780281172148,8,16,2,1,NA,29,NA,NA,NA,NA,42,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F-150",5,0.42184517975575,2.75778394702467,5,11,1,2,1,23,4,2,1,11,43,0,2,NA,65,25000,60000,550,NA,72,1,114000,53,NA,1,2,4,4,4,4,1,1,1,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,1,3,3,1,2
"F-150 Lightning EV",2,11.0455312095733,-7.2206692625331,9,11,2,1,NA,12,5,2,1,5,2,0,1,1,NA,NA,NA,NA,NA,NA,1,70000,82,NA,32,2,3,3,2,3,4,1,2,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,4,1,1,1,4
"F-150",NA,0.981472338386582,-3.61149634999413,8,11,2,1,7,28,5,2,1,13,4,0,2,1,49,4000,NA,583,NA,84,1,48967,26,NA,23,2,4,4,4,4,3,4,2,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,2,1,3,1,4
"F-150",3,3.46672309667771,-10.8456962523964,12,13,4,1,11,26,6,2,1,22,21,0,1,NA,NA,NA,NA,535,24,NA,1,NA,53,NA,1,2,3,3,4,3,2,1,4,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,2,2,1,3,2
"F-150",5,-1.27230023776941,2.23870276849528,11,15,4,1,NA,26,NA,NA,NA,NA,4,NA,NA,1,43,10000,500,650,NA,94,1,46000,23,NA,NA,NA,3,3,4,4,4,1,2,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,2,4,3,3,3,2
"F-150",5,-3.01630405292674,3.7983458680052,8,16,2,1,NA,27,5,3,1,23,48,0,2,1,19,10,10,10,NA,10,1,10,38,216620,1,2,2,3,3,3,4,2,3,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,4,3,2,1,3
"F-150",5,-0.260814906181485,4.91990800979577,12,15,4,1,7,13,6,4,1,22,14,0,1,NA,39,20000,20000,842,NA,60,1,84000,33,NA,6,1,2,3,3,3,2,1,4,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,3,3,3,3,2
"F-150",5,-3.36345620185131,4.28586607230254,12,13,4,1,NA,29,6,3,1,5,35,0,1,1,NA,NA,23000,NA,NA,NA,NA,71000,33,NA,NA,1,1,4,4,3,3,1,4,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,2,3,3,2,1,3
"F-150",5,-1.21876068675172,5.62152577884581,7,15,2,1,7,31,2,2,1,3,42,1,2,NA,39,20000,NA,800,NA,72,1,80000,47,NA,32,2,4,3,3,3,3,1,2,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,2,1,3,3
"F-150",5,-0.341283642691452,4.92734568166016,11,15,4,1,NA,16,NA,NA,NA,NA,17,NA,NA,NA,19,NA,14000,1975,NA,36,1,85000,47,NA,NA,1,3,3,3,3,2,3,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,2,2,2
"F-150",5,-2.97914527810179,5.86099451188317,8,14,2,1,NA,13,NA,NA,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F-150 Lightning EV",5,-2.57302509195137,-1.01802477189714,7,15,1,1,1,16,2,3,1,1,14,1,2,1,19,NA,NA,NA,NA,72,1,50000,12,NA,24,1,4,3,3,4,2,2,2,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,3,2,4,2,4
"F-150",5,-2.71182470615064,3.92932528075776,9,11,2,1,NA,14,NA,NA,NA,NA,9,NA,NA,2,NA,NA,NA,850,36,NA,1,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F-150",5,-1.28418272990099,0.859010661249935,10,16,2,1,6,14,6,3,1,23,14,0,2,1,19,20000,42000,500,NA,36,1,87000,23,NA,33,1,2,4,4,4,4,3,3,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,3,4,4,1,3
"F-150",3,2.65188240556607,-11.0343216279743,12,16,4,1,1,29,3,2,1,22,19,2,2,1,29,20000,NA,1300,NA,48,1,75000,11,NA,31,2,3,3,4,3,3,1,2,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,4,2,3,1,4
"F-150",5,1.4127101505322,2.22363757782078,10,14,3,1,9,16,6,3,1,3,19,0,2,NA,47,7500,24000,550,NA,84,1,62000,12,NA,10,2,3,4,4,4,3,3,3,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,3,4,2,3,3
"F-150",2,11.0138308486104,-6.9833223778769,12,16,4,2,4,10,6,3,1,22,9,0,1,NA,NA,NA,NA,NA,NA,NA,NA,52000,46,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,2,3,3,3,3,3,3,3,4,3,1,4,NA,NA,NA,NA,NA,NA,NA,NA
